Appearances,Blocked shots,Assists,Passes per match,Big chances created,Crosses,Offsides,Hit woodwork,Shots,Shots on target,Shooting accuracy %,Big chances missed,Position_Defender,Position_Forward,Position_Goalkeeper,Position_Midfielder,Assists per Appearance,HighScorer
13,0.0,0,58.46,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
5,0.0,1,22.6,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.2,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
13,4.0,1,31.15,3.0,43.0,4.0,0.0,,,,,1,0,0,0,0.07692307692307693,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
8,1.0,0,6.63,0.0,4.0,1.0,0.0,3.0,1.0,33.0,0.0,0,0,0,1,0.0,False
3,1.0,0,7.33,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0.0,False
33,16.0,0,15.12,0.0,35.0,4.0,0.0,31.0,7.0,23.0,1.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
37,14.0,5,32.97,10.0,73.0,5.0,0.0,43.0,13.0,30.0,0.0,0,0,0,1,0.13513513513513514,False
9,1.0,1,14.78,0.0,1.0,0.0,0.0,3.0,2.0,67.0,0.0,0,0,0,1,0.1111111111111111,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
5,1.0,0,9.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
19,1.0,0,28.05,0.0,9.0,0.0,1.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
12,0.0,0,18.33,1.0,13.0,0.0,0.0,,,,,1,0,0,0,0.0,False
32,2.0,1,45.88,5.0,4.0,3.0,0.0,,,,,1,0,0,0,0.03125,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
23,3.0,1,45.78,3.0,12.0,4.0,0.0,,,,,1,0,0,0,0.043478260869565216,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
33,3.0,3,40.7,3.0,132.0,2.0,0.0,12.0,4.0,33.0,0.0,0,0,0,1,0.09090909090909091,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
4,0.0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
7,1.0,0,6.86,0.0,1.0,3.0,0.0,4.0,1.0,25.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
36,2.0,7,34.14,6.0,106.0,1.0,1.0,,,,,1,0,0,0,0.19444444444444445,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
11,0.0,0,22.45,1.0,11.0,1.0,0.0,,,,,1,0,0,0,0.0,False
21,2.0,2,50.33,1.0,16.0,1.0,0.0,,,,,1,0,0,0,0.09523809523809523,False
25,7.0,3,53.64,3.0,26.0,0.0,0.0,16.0,5.0,31.0,0.0,0,0,0,1,0.12,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
1,0.0,0,7.0,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
9,2.0,1,36.11,2.0,3.0,0.0,0.0,6.0,1.0,17.0,0.0,0,0,0,1,0.1111111111111111,False
23,3.0,2,17.13,5.0,29.0,3.0,0.0,9.0,4.0,44.0,1.0,0,0,0,1,0.08695652173913043,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
29,7.0,2,25.0,2.0,26.0,2.0,0.0,23.0,7.0,30.0,1.0,0,0,0,1,0.06896551724137931,False
14,8.0,0,10.0,1.0,10.0,3.0,2.0,25.0,9.0,36.0,5.0,0,1,0,0,0.0,False
2,0.0,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
3,0.0,0,4.33,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
9,2.0,0,10.22,0.0,4.0,0.0,0.0,4.0,1.0,25.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
25,3.0,1,50.88,2.0,1.0,4.0,0.0,,,,,1,0,0,0,0.04,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
18,14.0,10,44.67,21.0,136.0,1.0,0.0,44.0,17.0,39.0,1.0,0,0,0,1,0.5555555555555556,False
33,7.0,2,13.39,3.0,35.0,4.0,1.0,33.0,8.0,24.0,3.0,0,1,0,0,0.06060606060606061,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
2,0.0,0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,False
12,0.0,0,26.5,0.0,5.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
8,1.0,0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
38,15.0,8,14.97,13.0,45.0,6.0,1.0,54.0,23.0,43.0,7.0,0,1,0,0,0.21052631578947367,False
9,3.0,1,18.56,1.0,1.0,0.0,0.0,10.0,4.0,40.0,0.0,0,1,0,0,0.1111111111111111,False
37,29.0,5,27.54,5.0,26.0,20.0,3.0,94.0,32.0,34.0,13.0,0,1,0,0,0.13513513513513514,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
27,2.0,0,49.59,0.0,1.0,1.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
4,0.0,0,35.25,0.0,0.0,2.0,0.0,,,,,1,0,0,0,0.0,False
33,7.0,3,30.7,5.0,154.0,3.0,0.0,,,,,1,0,0,0,0.09090909090909091,False
36,10.0,3,41.44,5.0,80.0,2.0,2.0,,,,,1,0,0,0,0.08333333333333333,False
21,11.0,3,18.29,4.0,9.0,3.0,0.0,41.0,20.0,49.0,3.0,0,1,0,0,0.14285714285714285,True
18,1.0,0,59.78,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
31,1.0,0,70.9,0.0,10.0,4.0,0.0,,,,,1,0,0,0,0.0,False
1,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
12,0.0,0,4.5,1.0,7.0,0.0,0.0,5.0,2.0,40.0,1.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
30,1.0,0,18.8,3.0,13.0,5.0,1.0,,,,,1,0,0,0,0.0,False
29,22.0,8,27.1,5.0,61.0,5.0,2.0,55.0,19.0,35.0,1.0,0,1,0,0,0.27586206896551724,False
26,8.0,2,31.88,2.0,6.0,2.0,0.0,22.0,6.0,27.0,1.0,0,0,0,1,0.07692307692307693,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
3,0.0,0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
11,2.0,0,38.27,1.0,1.0,0.0,0.0,6.0,2.0,33.0,0.0,0,0,0,1,0.0,False
37,13.0,8,29.41,10.0,340.0,13.0,0.0,26.0,8.0,31.0,2.0,0,0,0,1,0.21621621621621623,False
35,20.0,5,56.37,10.0,115.0,0.0,1.0,48.0,17.0,35.0,3.0,0,0,0,1,0.14285714285714285,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
26,2.0,0,35.04,1.0,28.0,0.0,0.0,14.0,3.0,21.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
9,0.0,0,41.0,0.0,0.0,1.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
23,,0,22.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
5,0.0,0,4.4,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
33,10.0,1,97.33,1.0,7.0,1.0,1.0,,,,,1,0,0,0,0.030303030303030304,False
23,3.0,0,4.96,0.0,6.0,4.0,1.0,20.0,7.0,35.0,1.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
3,0.0,0,5.67,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
33,,0,33.24,0.0,,,0.0,,,,,0,0,1,0,0.0,False
30,18.0,0,11.27,1.0,10.0,9.0,3.0,51.0,19.0,37.0,6.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
6,1.0,0,30.5,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
8,0.0,0,27.13,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
36,11.0,9,17.89,14.0,58.0,19.0,3.0,54.0,23.0,43.0,10.0,0,1,0,0,0.25,False
34,19.0,6,26.59,5.0,62.0,1.0,3.0,49.0,17.0,35.0,1.0,0,0,0,1,0.17647058823529413,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
36,5.0,2,39.83,2.0,49.0,1.0,1.0,,,,,1,0,0,0,0.05555555555555555,False
22,1.0,0,43.09,1.0,14.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
34,,0,37.41,0.0,,,0.0,,,,,0,0,1,0,0.0,False
12,6.0,2,13.92,4.0,8.0,1.0,0.0,28.0,8.0,29.0,2.0,0,1,0,0,0.16666666666666666,False
29,4.0,0,45.0,2.0,4.0,0.0,1.0,10.0,3.0,30.0,0.0,0,0,0,1,0.0,False
22,5.0,2,34.27,3.0,43.0,1.0,0.0,13.0,4.0,31.0,0.0,0,0,0,1,0.09090909090909091,False
16,2.0,0,50.63,0.0,5.0,0.0,0.0,,,,,1,0,0,0,0.0,False
19,2.0,3,43.16,4.0,65.0,5.0,0.0,,,,,1,0,0,0,0.15789473684210525,False
23,0.0,1,35.91,1.0,0.0,0.0,0.0,,,,,1,0,0,0,0.043478260869565216,False
27,28.0,4,29.26,7.0,107.0,11.0,0.0,83.0,34.0,41.0,4.0,0,0,0,1,0.14814814814814814,True
10,,0,19.4,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
8,1.0,0,9.38,0.0,0.0,5.0,0.0,7.0,3.0,43.0,2.0,0,1,0,0,0.0,False
11,1.0,2,12.18,2.0,15.0,2.0,0.0,7.0,2.0,29.0,0.0,0,0,0,1,0.18181818181818182,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
5,1.0,0,4.6,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1,0.0,False
19,12.0,0,10.74,1.0,3.0,2.0,0.0,26.0,11.0,42.0,4.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
7,2.0,0,30.43,0.0,0.0,0.0,1.0,,,,,1,0,0,0,0.0,False
27,4.0,0,11.11,1.0,1.0,5.0,2.0,33.0,20.0,61.0,4.0,0,1,0,0,0.0,False
28,12.0,2,64.11,5.0,45.0,4.0,3.0,47.0,16.0,34.0,6.0,0,0,0,1,0.07142857142857142,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
4,0.0,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
37,,1,39.08,0.0,,,0.0,,,,,0,0,1,0,0.02702702702702703,False
35,41.0,8,47.71,10.0,89.0,5.0,1.0,105.0,48.0,46.0,7.0,0,0,0,1,0.22857142857142856,True
30,,0,31.43,0.0,,,0.0,,,,,0,0,1,0,0.0,False
15,2.0,1,11.2,3.0,3.0,9.0,0.0,19.0,10.0,53.0,5.0,0,1,0,0,0.06666666666666667,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
15,0.0,0,13.33,1.0,8.0,1.0,0.0,7.0,3.0,43.0,0.0,0,0,0,1,0.0,False
4,1.0,1,8.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.25,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
24,4.0,3,18.83,1.0,3.0,14.0,0.0,34.0,17.0,50.0,6.0,0,1,0,0,0.125,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
27,16.0,5,18.15,6.0,9.0,16.0,2.0,55.0,19.0,35.0,7.0,0,1,0,0,0.18518518518518517,False
36,6.0,0,59.56,2.0,4.0,1.0,0.0,,,,,1,0,0,0,0.0,False
35,19.0,4,23.06,7.0,109.0,9.0,1.0,58.0,22.0,38.0,5.0,0,1,0,0,0.11428571428571428,False
35,17.0,5,15.29,5.0,21.0,8.0,0.0,66.0,24.0,36.0,6.0,0,1,0,0,0.14285714285714285,False
37,12.0,7,52.16,11.0,64.0,1.0,3.0,48.0,18.0,38.0,5.0,0,0,0,1,0.1891891891891892,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
36,40.0,4,23.17,6.0,58.0,15.0,0.0,100.0,28.0,28.0,7.0,0,1,0,0,0.1111111111111111,False
37,10.0,2,30.03,7.0,112.0,3.0,4.0,41.0,11.0,27.0,1.0,0,0,0,1,0.05405405405405406,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
19,1.0,0,19.37,1.0,42.0,2.0,0.0,9.0,2.0,22.0,0.0,0,1,0,0,0.0,False
37,25.0,10,34.65,16.0,182.0,6.0,2.0,71.0,15.0,21.0,5.0,0,0,0,1,0.2702702702702703,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
11,0.0,0,13.09,0.0,11.0,1.0,1.0,4.0,1.0,25.0,1.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
11,1.0,0,11.18,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
11,0.0,0,11.64,0.0,49.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
30,11.0,1,68.83,3.0,34.0,0.0,0.0,25.0,5.0,20.0,0.0,0,0,0,1,0.03333333333333333,False
15,5.0,0,22.8,0.0,21.0,2.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
32,5.0,1,35.91,2.0,39.0,0.0,0.0,,,,,1,0,0,0,0.03125,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
1,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
26,7.0,0,18.96,1.0,4.0,0.0,1.0,23.0,8.0,35.0,1.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
9,,0,30.11,0.0,,,0.0,,,,,0,0,1,0,0.0,False
20,12.0,1,27.6,3.0,16.0,2.0,0.0,22.0,5.0,23.0,0.0,0,0,0,1,0.05,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
36,20.0,10,81.31,11.0,238.0,3.0,1.0,55.0,20.0,36.0,9.0,0,0,0,1,0.2777777777777778,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
26,3.0,3,17.88,5.0,70.0,2.0,1.0,15.0,6.0,40.0,3.0,0,0,0,1,0.11538461538461539,False
25,1.0,1,51.96,1.0,3.0,0.0,0.0,,,,,1,0,0,0,0.04,False
25,11.0,0,35.2,1.0,11.0,0.0,0.0,26.0,7.0,27.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
27,2.0,6,45.11,8.0,64.0,6.0,0.0,,,,,1,0,0,0,0.2222222222222222,False
28,6.0,1,61.86,2.0,33.0,2.0,0.0,,,,,1,0,0,0,0.03571428571428571,False
31,23.0,5,12.29,6.0,5.0,6.0,2.0,121.0,59.0,49.0,34.0,0,1,0,0,0.16129032258064516,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
2,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
18,6.0,0,26.0,0.0,23.0,0.0,0.0,,,,,1,0,0,0,0.0,False
36,15.0,6,27.28,10.0,115.0,6.0,0.0,49.0,15.0,31.0,1.0,0,0,0,1,0.16666666666666666,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
1,0.0,0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
10,1.0,0,25.4,1.0,9.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
37,18.0,7,25.19,8.0,12.0,15.0,1.0,69.0,28.0,41.0,13.0,0,0,0,1,0.1891891891891892,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
18,,0,23.89,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
5,0.0,1,31.2,2.0,11.0,2.0,0.0,,,,,1,0,0,0,0.2,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
9,2.0,0,28.0,0.0,5.0,0.0,0.0,,,,,1,0,0,0,0.0,False
5,0.0,0,6.8,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
12,1.0,0,36.25,1.0,10.0,1.0,1.0,14.0,8.0,57.0,3.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
10,1.0,0,16.5,1.0,7.0,0.0,1.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
29,8.0,1,22.31,4.0,74.0,9.0,2.0,38.0,20.0,53.0,2.0,0,1,0,0,0.034482758620689655,False
30,2.0,1,28.17,2.0,30.0,1.0,0.0,8.0,3.0,38.0,0.0,0,0,0,1,0.03333333333333333,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
